UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
32844,77796,"San Francisco, CA",05-04-2020,"Will the COVID-19 crisis drive down SF rent prices?

https://t.co/fW2nsLLhKc https://t.co/ri2nyUTsp8",Extremely Negative,5
32819,77771,"North Carolina, USA",05-04-2020,"Yup - pretty much #toiletpaper #ToiletPaperApocalypse 

#Covid_19 #COVID2019 #coronavirus https://t.co/XOhlai07GI",Positive,5
32817,77769,"Atlanta, GA",05-04-2020,#trading #Coronavirus Here are the 2 charts side by side. Note that the 1929 prices were almost exactly 1/1000 of the prices now. https://t.co/aQc2K7Dvjg,Neutral,5
32814,77766,Baltimore,05-04-2020,"When you trying to coordinate for the grocery store...
#coronavirus 
#covid_19 
#therona https://t.co/psiI7KmXgT",Neutral,5
32768,77720,"New York, NY",05-04-2020,"U.S. farmers are ""gonna be in trouble"" without foreign labor during the coronavirus pandemic https://t.co/OiENJkqcut https://t.co/Hc3EnupAZJ",Negative,5
32770,77722,London,05-04-2020,Coping with a dual shock COVID 19 and oil prices,Negative,5
32771,77723,"Sout,Arewa,West,Gabas, NG.",05-04-2020,"The same people accusing the government for making our life difficult have all engaged in hiking the prices of essential commodities. 

#StayHomeSaveLives 
#CoronaVirusInNigeria",Negative,5
32779,77731,"Washington, DC",05-04-2020,"When #coronavirus began to impact mainland #China, vegetable prices in Hong Kong increased. As a result, many consumers are now shopping local. 

Read more here: https://t.co/LsRwrjgN8G",Positive,5
33075,78027,"Alberta, Canadian Rockies",05-04-2020,Counterfeiters have long preyed upon consumer vulnerability in order to make a quick profit The current crisis will likely be no different,Extremely Negative,5
32783,77735,Rio de Janeiro,05-04-2020,"Oil prices are low, print some money, dont think of inflation, says Abhijit Banerjee
(Esther Duflo also speaks!)
#coronavirus  https://t.co/9dPBSO92vN",Negative,5
32785,77737,"Toronto, Canada",05-04-2020,"Though food prices in the wake of COVID-19 will remain relatively unchanged, grocers are faced with new financial pressures.  https://t.co/pvaTi7g6zR https://t.co/cTaZWhOLQa",Negative,5
32786,77738,"Massachusetts, USA",05-04-2020,And here we are. ????  https://t.co/IDgWlcpoIl,Neutral,5
32787,77739,Field of Healing Herbs ?,05-04-2020,Cannabis Stores in Ontario No Longer Deemed Essential Will Close This Weekend,Negative,5
32791,77743,nyc,05-04-2020,"DEUTSCHE: .. behavioral changes are the reason why we will not get a V-shaped recovery, and there is not much fiscal policy can do about it.

#covid19 https://t.co/siGZGyTKYO",Neutral,5
32793,77745,,05-04-2020,MEPs demand CAP contingency plan as part of EU response to COVID 19,Negative,5
32795,77747,Tanzania ,05-04-2020,9 Future Predictions For A Post-Coronavirus World via @forbes https://t.co/mTkimmskaF,Neutral,5
32796,77748,"Seattle, WA",05-04-2020,"@SweetSpotRD @yvettelu I grocery store like Im a robbing a stagecoach. Later, Im havin a sarsaparilla. 
#Covid_19 https://t.co/z3vaUp7QTO",Positive,5
32798,77750,,05-04-2020,read on UNITElive   Supermarket lorry drivers Unite shop steward John Evans on delivering food during the crisis,Extremely Negative,5
32805,77757,"Denver, CO",05-04-2020,A former Sears exec says the pandemic will deal a death blow to the struggling department store chain There is no way to turn it around,Extremely Negative,5
32806,77758,Retweet doesnt = endorsement,05-04-2020,"Can UV light kill #coronavirus?

Your Questions on Coronavirus, Answered - Consumer Reports https://t.co/Wk1aztyByj",Extremely Negative,5
32807,77759,"Beijing, China",05-04-2020,US President Donald Trump will meet with CEOs from major US energy companies at the White House to discuss falling prices due to collapsing demand during the #coronavirus outbreak. #Covid_19,Negative,5
32809,77761,,05-04-2020,Thank you to those on the frontline of COVID 19 the cleaners drivers supermarket assistants and so many many more,Positive,5
32810,77762,,05-04-2020,When you actually score some tp at the grocery store #Covid_19 #SocialDistancing #SundayMotivation https://t.co/7Ce0iea5O5,Neutral,5
32811,77763,United States,05-04-2020,Meanwhile a villager of quenching her thirsty in a supermarket somewhere in Africa  19 naka g,Neutral,5
32813,77765,"Sagebrush Steppes, PNW",05-04-2020,Made my first batch of hand-sanitizer for the little rural hospital I work for. #Coronavirus #Pharmacy #PandemicCovid19 #COVID2019 https://t.co/7UFAkgnKif,Positive,5
32865,77817,"Los Angeles, CA",05-04-2020,"Wait.
#walmart is starting a one in, one out bullshit... so were all in Supermarket Sweep now? Are we gonna be timed next? Is there a prize? #coronavirus",Negative,5
33327,78279,"Portland, ME",05-04-2020,"White and brown eggs may be hard to find at the supermarket, but you can place your order now for colored eggs. #easter #Portlandme #coronavirus https://t.co/HYl3P2S1KU",Negative,5
33333,78285,"Portland, Oregon",05-04-2020,Egyptians spent less time in shopping and transportation in March 2020: Google's COVID-19 Mobility Changes report - Politics - Egypt - Ahram Online https://t.co/HBzfwi3uz9,Neutral,5
33334,78286,,05-04-2020,Cat litter in short supply. Big Y Supermarket in #Enfield #Connecticut #coronavirus #CoronavirusUSA https://t.co/hqeBsG9jrg,Neutral,5
33520,78472,0x514,05-04-2020,"Typical Canadian ""news"" these days....masks bad, gloves bad, homemade sanitizer bad, vitamins bad. #Honkhonk #canada #coronavirus #FakeNews @CBC @CTVNews",Extremely Negative,5
33517,78469,Lower mainland Toronto,05-04-2020,Some helpful suggestions if you cannot find an N95 mask and MUST go to the grocery store. #StayAtHome #COVID2019 https://t.co/3bIClnYBmN,Positive,5
33516,78468,,05-04-2020,"I made a meme!
#coronavirus #QuarantineDiaries #meme #toiletpaper #SundayThoughts #SinceIveBeenQuarantined #Covid_19 #COVID https://t.co/AMm9THuR24",Neutral,5
33515,78467,"London, England",05-04-2020,Newsletter Apr 5  Supermarket hours Coronavirus COVID 19 Royal Borough of Greenwich ,Neutral,5
33512,78464,Philadelphia,05-04-2020,"N.J. and Pa. farmers are bracing themselves as business drops and commodity prices fall while the COVID-19 pandemic rages. 

They see little help on the way.

https://t.co/VKpJwaSwgF",Negative,5
33510,78462,,05-04-2020,"??????, ????? ????? ?????? ?? ????? ""???? ?? ?????"", ???????? ????????? ?? YouTube ???? ?? ???? ??????? ????????? ???????. ??? ?????? ??????
https://t.co/Gz2oOBoqzt",Neutral,5
33506,78458,"Chennai, India",05-04-2020,"#CoronaVirus #FiscalStimulus Every asset manager (money manager) worth his salt wants a stimulus. It helps in pushing inflation up, supporting asset prices and eventually helping NAVs. I hope too!",Extremely Positive,5
33499,78451,United Arab Emirates,05-04-2020,Panic buying due to lockdowns may drive world inflation Analysts compilation,Negative,5
33498,78450,United Arab Emirates,05-04-2020,Dubai slaps fines for hiking face mask prices https://t.co/IeKE5b3cAW https://t.co/oqTWTqJ3am,Neutral,5
33497,78449,United Arab Emirates,05-04-2020,Covid-19: 14 merchants in Dubai fined for hiking prices https://t.co/u8fiqILDgt https://t.co/ql8ndDlefQ,Neutral,5
33521,78473,"Windsor, South East",05-04-2020,@Flure1 @turningleftfor Does it? Are you sure? I dont know about others but my spending in the supermarket has reduced as result of Covid 19...,Positive,5
33496,78448,United Arab Emirates,05-04-2020,Combating Covid-19: 14 merchants in Dubai fined for hiking prices of face masks https://t.co/K9Lvi9ROEo https://t.co/kPnnsqmt41,Neutral,5
33488,78440,"Barr, Scotland",05-04-2020,"@jackieponwaye To be fair, Im very lucky that he is the one that risked the trip to the supermarket Jackie. I dont think he wanted to spend any longer in there than necessary #StayHomeSaveLives",Positive,5
33484,78436,,05-04-2020,Need a mask to go to the grocery store or your essential but non worker job Here s a super easy super cheap video,Extremely Positive,5
33481,78433,"New Caney, TX",05-04-2020,@LMac_1326 I lost my job of 12.5 years. I may have lost my lust for work. Its not all oil prices and COVID-19s fault. I take some of the blame.,Extremely Negative,5
33477,78429,Global,05-04-2020,ENERGY: Crude oil price falls by over 8%,Negative,5
33471,78423,London,05-04-2020,"#Coronavirus cases in #Iraq 'thousands more' than reported by government, say doctors' https://t.co/owODEkmIjj https://t.co/6szs8yRU37",Neutral,5
33467,78419,"Paris, France",05-04-2020,The recent oil prices crash summed up in 1 tweet ! Follow the @EducNationclub on Instagram to know more #Covid_19 #economiccrisis #FinancialTimes #business https://t.co/ZlHQFrBfHd,Negative,5
33466,78418,"Dublin, Ireland",05-04-2020,"From listed funds to builders to landlords, @keyes assessed how the Covid-19 crisis spills over into property markets  and what it will mean for house prices. https://t.co/5r92NAsTTN",Extremely Negative,5
33464,78416,Dubai U.A.E.,05-04-2020,Please send me or pictures with names of people you think are heroes Can be anyone from nurses doctors supermarket staff police officers health care workers etc info@boxtonesband com,Extremely Positive,5
33462,78414,"Raipur, Chhattisgarh",05-04-2020,"Little impact on global food supply chain due to COVID-19 but anxiety-driven panic can change that: WFP https://t.co/27P3rm56Xd via @NewIndianXpress 
@WFP",Extremely Negative,5
33461,78413,portland ,05-04-2020,Interesting how Covid-19 &amp; a recession has not influenced college tuition prices to be lower to prevent a  high drop out rate. Really shows how much colleges truly care about student success.,Extremely Positive,5
33492,78444,London / Berlin,05-04-2020,Supermarket security staff all over the UK are LOVING the power right now #coronavirus #UKLockdownNow https://t.co/YNgyrkXrn5,Extremely Positive,5
33522,78474,"Ontario, Canada",05-04-2020,Some areas of Toronto are very problematic for online grocery shopping like PC Express #Covid_19 #online #Food,Negative,5
33523,78475,,05-04-2020,With no smuggling going on black market cannabis prices are absolutely wild right now,Extremely Negative,5
33525,78477,,05-04-2020,@Jumpman23 pushing these releases back been stressing me out looking at resale prices like hmmm?...its only $60-$100 more?????????? smh #coronavirus,Negative,5
33070,78022,"Dùn Phris, Alba",05-04-2020,@KateFlood When youre doing the COVID-19 supermarket run at 5 but joining the Crips at 9.,Neutral,5
33585,78537,C H I C A G O,05-04-2020,These days you go to the grocery store and risk your life. This is a #bravenewworld lets get this hashtag trending #COVID?19 #coronavirus #QuarantineDiaries,Negative,5
33579,78531,,05-04-2020,So the 45 minute wait to get into the grocery store was fun ? #socialdistancing,Positive,5
33570,78522,"iPhone: 53.611340,-2.306613",05-04-2020,Consumer quick guide to #property during #Coronavirus https://t.co/J7b9VyyqLE via @katefaulkner @checkproperty,Neutral,5
33567,78519,"siwan,Bihar,india",05-04-2020,"Sanitizer na medical store ka wo berojgar tha achanak government job lag gayee
#CoronaVirus ane se 
????????
@Troll_Ziddi @Asmaparveen77 
@RoflGandhi_ @jagdeepkumarsi1 @RichaChadha",Negative,5
33565,78517,,05-04-2020,"https://t.co/45FPPhe6E3: Victoria helps with food production for 1st time since WWII, due to COVID-19 demand.
https://t.co/m3nVrnNGqA

via @GoogleNews",Positive,5
33560,78512,"Georgia, USA",05-04-2020,"Possibly good news? That is, until Jared and the feds start hoarding Ivermectin and drive the prices up. https://t.co/JfDMYk5b8e",Positive,5
33556,78508,London,05-04-2020,"I didn't realise that supermarket aircon cured COVID-19 because social distancing no longer applies, apparently",Negative,5
33551,78503,Los Angeles,05-04-2020,"I just got carded at the grocery store. I was wearing a mask but, whatever. #Covid_19 #facemasks https://t.co/6H7RD1mJxR",Neutral,5
33550,78502,"London, England",05-04-2020,We have acquired more stock at original prices This won t last long Order now at,Extremely Positive,5
33548,78500,L.A. CA,05-04-2020,"Were all goners.
 https://t.co/vqleBI6zF3",Neutral,5
33542,78494,connecticut,05-04-2020,going to the grocery store is now called going on a food mission #coronavirus #COVID2019,Neutral,5
33540,78492,Le?cester,05-04-2020,@Tesco I am vunerable adult with government letter and still waiting for Tesco to allow me priority to delivery slots. How long are we supposed to wait?#supermarket #Covid_19 #vunerable,Positive,5
33539,78491,"Athens, GA",05-04-2020,yeah if you have online class work you want done dm for prices #ZoomUniversity #coronavirus,Positive,5
33538,78490,"Bristol, England",05-04-2020,No @easyJet. Im dreaming of going to the supermarket and finding pasta! #COVID2019 https://t.co/91vixNj9yB,Negative,5
33535,78487,Aotearoa/New Zealand,05-04-2020,"Covid 19 coronavirus: Tired of queuing at the supermarket? Foodstuffs trials text entry, via @nzherald https://t.co/MNTKX8R0VB Handy",Negative,5
33534,78486,Aotearoa/New Zealand,05-04-2020,"Covid 19 coronavirus: Supermarket cougher Raymond Coombs appears in court, via @nzherald https://t.co/bkToBDFDag NZ, where everybody knows your name",Neutral,5
